chr	windowStart	windowEnd	D	f_d	f_dM
scaffold_18	264823	316947	-0.187043	-0.074592	-0.048375
scaffold_18	264916	319969	-0.188482	-0.076878	-0.049774
scaffold_18	265214	320215	-0.194193	-0.079024	-0.051205
scaffold_18	265286	320229	-0.187947	-0.075727	-0.049782
scaffold_18	265634	320276	-0.157196	-0.064304	-0.042461
scaffold_18	265954	320299	-0.156011	-0.062698	-0.041304
scaffold_18	266268	320320	-0.144552	-0.056760	-0.037826
scaffold_18	266283	320323	-0.130029	-0.051759	-0.034463
scaffold_18	267237	320350	-0.099687	-0.039327	-0.026381
scaffold_18	267681	320351	-0.042759	-0.016341	-0.011318
scaffold_18	268660	320464	-0.056245	-0.021631	-0.015124
scaffold_18	268677	320553	-0.053367	-0.020504	-0.014514
scaffold_18	269791	327939	-0.053367	-0.020426	-0.014466
scaffold_18	269934	327942	-0.075207	-0.030221	-0.021075
scaffold_18	270362	328122	-0.050162	-0.019994	-0.014132
scaffold_18	271181	328128	-0.023727	-0.009944	-0.007073
scaffold_18	274483	328131	-0.068076	-0.029451	-0.020494
scaffold_18	275117	328615	-0.068076	-0.036866	-0.024249
scaffold_18	278455	328685	-0.068076	-0.039675	-0.025434
scaffold_18	278900	343891	-0.016465	-0.010482	-0.006928
scaffold_18	279042	344108	-0.035097	-0.023516	-0.015108
scaffold_18	280197	344320	0.070165	0.042377	0.029443
scaffold_18	280239	344435	0.053060	0.036458	0.025010
scaffold_18	283368	344456	0.069966	0.047018	0.033607
scaffold_18	283761	344756	0.187063	0.121315	0.089878
scaffold_18	283964	344879	0.230632	0.143252	0.108323
scaffold_18	288996	345000	0.292797	0.183148	0.140107
scaffold_18	289685	345042	0.259857	0.184127	0.136664
scaffold_18	289847	345246	0.289720	0.200000	0.153999
scaffold_18	289869	350568	0.289720	0.175538	0.129274
scaffold_18	290521	350787	0.281664	0.169897	0.124895
scaffold_18	290539	351642	0.335507	0.194776	0.145401
scaffold_18	304568	352180	0.332685	0.185769	0.139992
scaffold_18	306647	352197	0.331384	0.199297	0.148342
scaffold_18	306713	352223	0.312745	0.204618	0.148718
scaffold_18	306716	352231	0.281190	0.207214	0.144763
scaffold_18	307310	352372	0.278918	0.214183	0.149053
scaffold_18	307413	352434	0.181250	0.149375	0.099461
scaffold_18	307508	355946	0.172383	0.117974	0.081694
scaffold_18	307577	356131	0.215704	0.145466	0.102180
scaffold_18	307578	359994	0.218609	0.137110	0.098334
scaffold_18	307812	360057	0.213959	0.126486	0.091909
scaffold_18	310491	360257	0.144945	0.083248	0.060313
scaffold_18	310874	361195	0.165040	0.094753	0.069715
scaffold_18	311487	367060	0.124444	0.068898	0.050743
scaffold_18	311985	367284	0.101310	0.055159	0.040673
scaffold_18	312029	368221	0.093669	0.048150	0.036000
scaffold_18	312684	369305	0.110068	0.055128	0.041254
scaffold_18	316942	369441	0.113158	0.055556	0.041439
scaffold_18	316947	369474	0.106890	0.052178	0.038919
scaffold_18	319969	369477	0.155113	0.074958	0.057134
scaffold_18	320215	369513	0.166667	0.078859	0.060276
scaffold_18	320229	369538	0.166370	0.078903	0.060225
scaffold_18	320276	369580	0.163539	0.077839	0.059300
scaffold_18	320299	369645	0.147717	0.071121	0.054010
scaffold_18	320320	369978	0.173164	0.081277	0.062500
scaffold_18	320323	370067	0.172498	0.080977	0.061988
scaffold_18	320350	370110	0.134904	0.061843	0.047267
scaffold_18	320351	371578	0.116775	0.051767	0.039648
scaffold_18	320464	371655	0.045388	0.021382	0.015990
scaffold_18	320553	371842	0.029522	0.013929	0.010413
scaffold_18	327939	372125	0.026632	0.012741	0.009480
scaffold_18	327942	372194	0.104269	0.050800	0.038380
scaffold_18	328122	372272	0.116585	0.057028	0.041814
scaffold_18	328128	372316	0.114403	0.055224	0.040608
scaffold_18	328131	372338	0.085619	0.040922	0.029985
scaffold_18	328615	372513	0.059150	0.028446	0.020646
scaffold_18	328685	372556	0.053259	0.025723	0.018675
scaffold_18	343891	372613	0.060464	0.029200	0.021221
scaffold_18	344108	372635	0.069940	0.033784	0.024971
scaffold_18	344320	372797	0.078437	0.038385	0.028529
scaffold_18	344435	372817	0.072238	0.035565	0.026122
scaffold_18	344456	372970	0.079529	0.037815	0.027726
scaffold_18	344756	373457	0.074074	0.034328	0.025097
scaffold_18	344879	373737	0.020446	0.009298	0.006732
scaffold_18	345000	373959	0.007505	0.003584	0.002549
scaffold_18	345042	374251	0.043001	0.020732	0.014836
scaffold_18	345246	374336	0.061846	0.028459	0.020563
scaffold_18	350568	374338	0.047710	0.022026	0.015833
scaffold_18	350787	374355	0.023392	0.011887	0.008766
scaffold_18	351642	374356	0.032819	0.016741	0.012364
scaffold_18	352180	374359	0.019493	0.009970	0.007337
scaffold_18	352197	374360	0.016716	0.008882	0.006461
scaffold_18	352223	374362	-0.006024	-0.003175	-0.002301
scaffold_18	352231	376656	-0.008147	-0.004224	-0.003063
scaffold_18	352372	377112	0.012474	0.005806	0.004284
scaffold_18	352434	383318	0.041408	0.018399	0.013459
scaffold_18	355946	384424	0.134956	0.055810	0.041896
scaffold_18	356131	385918	0.138767	0.064815	0.046289
scaffold_18	359994	385954	0.105381	0.049061	0.034648
scaffold_18	360057	385975	0.092066	0.046145	0.031857
scaffold_18	360257	386710	0.112006	0.059649	0.040444
scaffold_18	361195	386818	0.142105	0.078701	0.052742
scaffold_18	367060	388537	0.220714	0.125304	0.083910
scaffold_18	367284	388585	0.225968	0.137705	0.089059
scaffold_18	368221	388937	0.225968	0.148515	0.092920
scaffold_18	369305	390046	0.341059	0.246603	0.147262
scaffold_18	369441	390462	0.343526	0.229662	0.140721
scaffold_18	369474	392033	0.348405	0.208102	0.131625
scaffold_18	369477	392157	0.196278	0.131579	0.077909
scaffold_18	369513	404417	0.225987	0.138232	0.083540
scaffold_18	369538	404436	0.276389	0.172925	0.106125
scaffold_18	369580	404557	0.321083	0.205043	0.127666
scaffold_18	369645	404582	0.333984	0.203028	0.129582
scaffold_18	369978	404602	0.348320	0.195507	0.127822
scaffold_18	370067	404956	0.347353	0.184907	0.123028
scaffold_18	370110	406729	0.345383	0.184013	0.122627
scaffold_18	371578	408453	0.377669	0.205529	0.137019
scaffold_18	371655	408763	0.390098	0.214433	0.141266
scaffold_18	371842	408766	0.464822	0.242775	0.162386
scaffold_18	372125	408985	0.491948	0.251959	0.169487
scaffold_18	372194	409034	0.476964	0.245780	0.164146
scaffold_18	372272	409957	0.447837	0.221569	0.146667
scaffold_18	372316	410005	0.470437	0.228274	0.156768
scaffold_18	372338	410613	0.466321	0.225564	0.154595
scaffold_18	372513	410705	0.487047	0.233540	0.161051
scaffold_18	372556	410745	0.523354	0.252033	0.176036
scaffold_18	372613	411000	0.529859	0.254671	0.177923
scaffold_18	372635	411037	0.531048	0.255890	0.178622
scaffold_18	372797	411133	0.533408	0.252983	0.177703
scaffold_18	372817	411200	0.523771	0.251840	0.178278
scaffold_18	372970	411642	0.518809	0.248541	0.175501
scaffold_18	373457	411881	0.527136	0.252998	0.179424
scaffold_18	373737	411895	0.503951	0.254637	0.182346
scaffold_18	373959	413049	0.519503	0.262524	0.188787
scaffold_18	374251	413177	0.526017	0.266492	0.191696
scaffold_18	374336	413418	0.513008	0.256634	0.183768
scaffold_18	374338	413530	0.513228	0.258667	0.184913
scaffold_18	374355	413696	0.531852	0.268010	0.193271
scaffold_18	374356	413704	0.492238	0.255201	0.182907
scaffold_18	374359	413735	0.501524	0.262518	0.188624
scaffold_18	374360	413739	0.515915	0.272793	0.196958
scaffold_18	374362	413826	0.519599	0.269695	0.196028
scaffold_18	376656	414028	0.534028	0.280084	0.204586
scaffold_18	377112	415191	0.534981	0.272237	0.200347
scaffold_18	383318	415622	0.529673	0.282337	0.208843
scaffold_18	384424	415994	0.500529	0.275428	0.204039
scaffold_18	385918	417607	0.459064	0.253675	0.185825
scaffold_18	385954	417645	0.451841	0.250866	0.187080
scaffold_18	385975	417677	0.410482	0.234729	0.174223
scaffold_18	386710	417747	0.373312	0.217958	0.159879
scaffold_18	386818	417815	0.368867	0.214728	0.157935
scaffold_18	388537	418062	0.331098	0.198621	0.144252
scaffold_18	388585	418887	0.292624	0.173975	0.124426
scaffold_18	388937	419246	0.291924	0.174161	0.123263
scaffold_18	390046	420754	0.306777	0.174948	0.124295
scaffold_18	390462	421518	0.249241	0.136542	0.099922
scaffold_18	392033	421547	0.250537	0.147404	0.107488
scaffold_18	392157	421754	0.200375	0.128657	0.092188
scaffold_18	404417	422276	0.287192	0.172277	0.128660
scaffold_18	404436	422567	0.251617	0.160477	0.120119
scaffold_18	404557	423812	0.207681	0.127881	0.094522
scaffold_18	404582	424020	0.150605	0.091494	0.067298
scaffold_18	404602	424619	0.124491	0.078820	0.056874
scaffold_18	404956	426062	0.120460	0.077800	0.055654
scaffold_18	406729	426451	0.133753	0.093207	0.063968
scaffold_18	408453	427022	0.193184	0.137343	0.095704
scaffold_18	408763	432042	0.160702	0.109496	0.073210
scaffold_18	408766	432661	0.151160	0.104066	0.068646
scaffold_18	408985	433725	0.089860	0.063261	0.041221
scaffold_18	409034	434289	0.089135	0.061694	0.040447
scaffold_18	409957	434303	0.113967	0.076221	0.051353
scaffold_18	410005	434443	0.114754	0.075370	0.051204
scaffold_18	410613	437695	0.105191	0.067132	0.045576
scaffold_18	410705	437779	0.062667	0.041704	0.027761
scaffold_18	410745	439188	0.065160	0.043191	0.028764
scaffold_18	411000	439416	0.053836	0.034043	0.022929
scaffold_18	411037	443299	-0.010217	-0.006282	-0.004219
scaffold_18	411133	445793	0.068316	0.038783	0.027384
scaffold_18	411200	447918	0.058195	0.033052	0.023234
scaffold_18	411642	448319	0.059902	0.032068	0.022743
scaffold_18	411881	448768	0.044047	0.023903	0.016871
scaffold_18	411895	448932	0.050919	0.027714	0.019581
scaffold_18	413049	449617	0.060273	0.032056	0.022141
scaffold_18	413177	449678	0.037810	0.020429	0.014094
scaffold_18	413418	449686	0.036525	0.019575	0.013573
scaffold_18	413530	449704	0.029353	0.016182	0.011221
scaffold_18	413696	449711	0.032432	0.017787	0.012377
scaffold_18	413704	449713	0.013439	0.007363	0.005098
scaffold_18	413735	451536	0.055989	0.030172	0.021114
scaffold_18	413739	453621	0.055989	0.028287	0.020009
scaffold_18	413826	454625	0.037029	0.017312	0.012411
scaffold_18	414028	456739	0.001837	0.000875	0.000618
scaffold_18	415191	456832	-0.030371	-0.014684	-0.010324
scaffold_18	415622	460155	-0.031714	-0.015121	-0.010558
scaffold_18	415994	460160	-0.045811	-0.021971	-0.015171
scaffold_18	417607	460183	-0.063304	-0.030826	-0.021017
scaffold_18	417645	460331	-0.056713	-0.027813	-0.018904
scaffold_18	417677	460334	-0.023785	-0.011754	-0.008053
scaffold_18	417747	460674	0.014307	0.006809	0.004711
scaffold_18	417815	460703	0.046574	0.021632	0.015129
scaffold_18	418062	460766	0.049104	0.022825	0.015972
scaffold_18	418887	460865	0.102249	0.045455	0.032286
scaffold_18	419246	460884	0.108913	0.048447	0.034736
scaffold_18	420754	460966	0.123850	0.053780	0.039406
scaffold_18	421518	461030	0.107392	0.048780	0.035574
scaffold_18	421547	463430	0.094588	0.043819	0.031723
scaffold_18	421754	463438	0.074964	0.034667	0.024964
scaffold_18	422276	466514	0.115909	0.049870	0.035245
scaffold_18	422567	466936	0.094601	0.040717	0.028624
scaffold_18	423812	466970	0.073759	0.032867	0.023049
scaffold_18	424020	467127	0.079138	0.035738	0.025127
scaffold_18	424619	467424	0.079242	0.034040	0.023629
scaffold_18	426062	467447	0.120844	0.053052	0.037012
scaffold_18	426451	471268	0.116988	0.048091	0.032983
scaffold_18	427022	472916	0.081891	0.033353	0.023093
scaffold_18	432042	473847	-0.003840	-0.001535	-0.001039
scaffold_18	432661	475491	0.054315	0.022448	0.015669
scaffold_18	433725	476494	0.047478	0.019173	0.013565
scaffold_18	434289	476731	0.082822	0.032364	0.023161
scaffold_18	434303	477197	0.092846	0.036758	0.026276
scaffold_18	434443	479630	0.096245	0.038143	0.027215
scaffold_18	437695	482344	0.105535	0.040729	0.029030
scaffold_18	437779	482908	0.069734	0.028075	0.019861
scaffold_18	439188	499411	0.106320	0.035387	0.025604
scaffold_18	439416	499756	0.103192	0.034698	0.025050
scaffold_18	443299	501639	0.063386	0.021767	0.015525
scaffold_18	445793	502301	0.134400	0.045028	0.032314
scaffold_18	447918	504730	0.032200	0.010348	0.007249
scaffold_18	448319	506717	0.044326	0.014368	0.010048
scaffold_18	448768	510182	0.001724	0.000595	0.000406
scaffold_18	448932	511289	0.022491	0.007656	0.005256
scaffold_18	449617	511644	0.052013	0.018065	0.012445
scaffold_18	449678	512536	0.058473	0.020519	0.014423
scaffold_18	449686	514371	0.059547	0.019651	0.013738
scaffold_18	449704	514403	0.061327	0.020363	0.014202
scaffold_18	449711	515397	0.071157	0.022413	0.015619
scaffold_18	449713	518139	0.066511	0.020669	0.014353
scaffold_18	451536	521023	0.074063	0.022004	0.015404
scaffold_18	453621	522072	0.054287	0.015820	0.011065
scaffold_18	454625	523106	0.001769	0.000547	0.000378
scaffold_18	456739	525873	-0.003544	-0.001044	-0.000707
scaffold_18	456832	528098	0.032124	0.009541	0.006380
scaffold_18	460155	528805	-0.028804	-0.008719	-0.005728
scaffold_18	460160	531046	0.009063	0.002944	0.001936
scaffold_18	460183	531750	-0.041096	-0.013845	-0.008975
scaffold_18	460331	532612	0.032192	0.010712	0.007052
scaffold_18	460334	533786	0.000000	0.000000	0.000000
scaffold_18	460674	534489	0.013050	0.004402	0.002892
scaffold_18	460703	537171	-0.029675	-0.010150	-0.006518
scaffold_18	460766	537456	-0.065748	-0.023245	-0.014845
scaffold_18	460865	538262	-0.042447	-0.014820	-0.009596
scaffold_18	460884	538818	-0.042508	-0.014821	-0.009634
scaffold_18	460966	538849	-0.040541	-0.014107	-0.009178
scaffold_18	461030	539505	-0.042489	-0.014739	-0.009596
scaffold_18	463430	541249	-0.042489	-0.013901	-0.009158
scaffold_18	463438	541254	-0.041433	-0.013496	-0.008889
scaffold_18	466514	542078	-0.037662	-0.012182	-0.008023
scaffold_18	466936	544786	-0.043563	-0.013953	-0.009377
scaffold_18	466970	545856	-0.029502	-0.009332	-0.006277
scaffold_18	467127	546174	0.019629	0.006160	0.004163
scaffold_18	467424	546506	0.011204	0.003486	0.002355
scaffold_18	467447	547168	-0.021514	-0.007123	-0.004785
scaffold_18	471268	547208	-0.058591	-0.019645	-0.013186
scaffold_18	472916	547247	-0.052034	-0.018301	-0.012424
scaffold_18	473847	548757	-0.052034	-0.018482	-0.012268
scaffold_18	475491	552980	-0.054104	-0.017282	-0.011763
scaffold_18	476494	552991	-0.088422	-0.028104	-0.019038
scaffold_18	476731	553109	-0.066026	-0.021141	-0.014314
scaffold_18	477197	554842	-0.038663	-0.012095	-0.008221
scaffold_18	479630	555514	-0.048780	-0.015105	-0.010261
scaffold_18	482344	555658	-0.039107	-0.012078	-0.008241
scaffold_18	482908	557506	-0.058000	-0.018061	-0.012199
scaffold_18	499411	557831	-0.058000	-0.018106	-0.012214
scaffold_18	499756	558538	-0.086359	-0.031821	-0.020685
scaffold_18	501639	559952	-0.086694	-0.031649	-0.020540
scaffold_18	502301	564677	-0.058378	-0.020685	-0.013501
scaffold_18	504730	567019	-0.058378	-0.020311	-0.013055
scaffold_18	506717	567124	-0.068508	-0.024852	-0.015728
scaffold_18	510182	569049	-0.076437	-0.027738	-0.017554
scaffold_18	511289	569539	-0.064074	-0.022820	-0.014493
scaffold_18	511644	570040	-0.056284	-0.020000	-0.012689
scaffold_18	512536	570142	-0.093355	-0.032305	-0.020389
scaffold_18	514371	570482	-0.103224	-0.035528	-0.022285
scaffold_18	514403	570812	-0.105162	-0.037474	-0.023480
scaffold_18	515397	572543	-0.087108	-0.031542	-0.019747
scaffold_18	518139	573054	-0.069416	-0.025383	-0.015984
scaffold_18	521023	573928	-0.125189	-0.048419	-0.030232
scaffold_18	522072	574236	-0.195560	-0.085000	-0.051254
scaffold_18	523106	575895	-0.170057	-0.075111	-0.045361
scaffold_18	525873	577239	-0.181087	-0.078309	-0.047274
scaffold_18	528098	578120	-0.203211	-0.100552	-0.059491
scaffold_18	528805	578847	-0.213692	-0.105727	-0.063291
scaffold_18	531046	579563	-0.165773	-0.079009	-0.047994
scaffold_18	531750	582050	-0.207653	-0.093090	-0.056264
scaffold_18	532612	582354	-0.199912	-0.090528	-0.053900
scaffold_18	533786	586001	-0.235067	-0.099309	-0.059585
scaffold_18	534489	587610	-0.159347	-0.064615	-0.040042
scaffold_18	537171	587727	-0.211636	-0.084348	-0.051568
scaffold_18	537456	587941	-0.172517	-0.068121	-0.042683
scaffold_18	538262	588232	-0.135469	-0.050663	-0.032078
scaffold_18	538818	588612	-0.199727	-0.077264	-0.047582
scaffold_18	538849	589164	-0.186246	-0.073048	-0.045163
scaffold_18	539505	590119	-0.205425	-0.081479	-0.050010
scaffold_18	541249	590155	-0.181724	-0.073308	-0.045017
scaffold_18	541254	590371	-0.171340	-0.075152	-0.045585
scaffold_18	542078	590427	-0.202733	-0.091706	-0.055172
scaffold_18	544786	591371	-0.186810	-0.084638	-0.051117
scaffold_18	545856	593354	-0.198599	-0.094483	-0.055589
scaffold_18	546174	593365	-0.212593	-0.103533	-0.060606
scaffold_18	546506	593366	-0.268152	-0.128463	-0.074344
scaffold_18	547168	594063	-0.269798	-0.127796	-0.074396
scaffold_18	547208	594297	-0.257465	-0.121320	-0.071161
scaffold_18	547247	594434	-0.263256	-0.118046	-0.069189
scaffold_18	548757	594640	-0.286907	-0.131579	-0.075725
scaffold_18	552980	597957	-0.270572	-0.114573	-0.069979
scaffold_18	552991	598090	-0.247182	-0.126389	-0.073994
scaffold_18	553109	598116	-0.246341	-0.124743	-0.073030
scaffold_18	554842	599898	-0.270335	-0.139220	-0.080503
scaffold_18	555514	602493	-0.242969	-0.127511	-0.073228
scaffold_18	555658	603489	-0.239249	-0.124138	-0.071612
scaffold_18	557506	606286	-0.263615	-0.134137	-0.075090
scaffold_18	557831	606289	-0.222738	-0.120351	-0.067717
scaffold_18	558538	606330	-0.181384	-0.095159	-0.054208
scaffold_18	559952	606431	-0.165399	-0.084197	-0.049105
scaffold_18	564677	609066	-0.175462	-0.084513	-0.050012
scaffold_18	567019	609756	-0.187088	-0.090187	-0.053677
scaffold_18	567124	612536	-0.174789	-0.087063	-0.052813
scaffold_18	569049	614661	-0.097293	-0.049111	-0.030412
scaffold_18	569539	617501	-0.125612	-0.064358	-0.039730
scaffold_18	570040	618621	-0.077123	-0.039868	-0.024949
scaffold_18	570142	623919	-0.091916	-0.046495	-0.027548
scaffold_18	570482	627772	-0.046060	-0.020581	-0.012938
scaffold_18	570812	628553	-0.053194	-0.023665	-0.014759
scaffold_18	572543	628864	-0.002610	-0.001168	-0.000739
scaffold_18	573054	628995	-0.017512	-0.007745	-0.004908
scaffold_18	573928	629017	-0.031133	-0.014093	-0.008910
scaffold_18	574236	629025	0.004809	0.002142	0.001359
scaffold_18	575895	629754	0.103141	0.042391	0.027689
scaffold_18	577239	632306	0.071447	0.028493	0.018504
scaffold_18	578120	633229	0.085649	0.034858	0.022422
scaffold_18	578847	634773	0.138825	0.055983	0.035961
scaffold_18	579563	634859	0.192841	0.078877	0.051542
scaffold_18	582050	635357	0.178755	0.073805	0.047824
scaffold_18	582354	635674	0.186354	0.080712	0.052285
scaffold_18	586001	638067	0.200445	0.082092	0.054381
scaffold_18	587610	638132	0.195668	0.085093	0.055983
scaffold_18	587727	638384	0.180989	0.081284	0.052783
scaffold_18	587941	638873	0.156039	0.071898	0.046232
scaffold_18	588232	639455	0.129561	0.060396	0.038436
scaffold_18	588612	639983	0.142333	0.067643	0.042949
scaffold_18	589164	642145	0.147384	0.068681	0.043478
scaffold_18	590119	642908	0.144928	0.066573	0.041786
scaffold_18	590155	643214	0.201421	0.095040	0.060499
scaffold_18	590371	643232	0.185775	0.087154	0.055235
scaffold_18	590427	643543	0.199192	0.091161	0.058147
scaffold_18	591371	643692	0.238343	0.106755	0.067657
scaffold_18	593354	643830	0.220869	0.099250	0.062486
scaffold_18	593365	643863	0.272869	0.126950	0.081131
scaffold_18	593366	644233	0.299366	0.136413	0.087805
scaffold_18	594063	644654	0.300474	0.136103	0.087699
scaffold_18	594297	644700	0.317592	0.148256	0.094423
scaffold_18	594434	644927	0.396902	0.181913	0.118598
scaffold_18	594640	645002	0.398633	0.184469	0.120110
scaffold_18	597957	645024	0.420789	0.201372	0.132506
scaffold_18	598090	645025	0.443126	0.230741	0.149341
scaffold_18	598116	645113	0.479200	0.249283	0.162232
scaffold_18	599898	645556	0.477760	0.242201	0.158814
scaffold_18	602493	647978	0.523200	0.256643	0.170237
scaffold_18	603489	650562	0.509538	0.249325	0.166742
scaffold_18	606286	650768	0.508788	0.255239	0.170179
scaffold_18	606289	650866	0.497867	0.258482	0.176964
scaffold_18	606330	651121	0.441590	0.234353	0.157354
scaffold_18	606431	651164	0.437823	0.231455	0.155263
scaffold_18	609066	652323	0.464197	0.242564	0.163290
scaffold_18	609756	653499	0.466276	0.257570	0.170714
scaffold_18	612536	655499	0.459381	0.265842	0.173256
