chr	windowStart	windowEnd	D	f_d	f_dM	d_f
scaffold_18	5273563	5296206	0.134966	0.096588	0.059868	0.092102
scaffold_18	5274552	5301309	0.144659	0.090493	0.057715	0.095837
scaffold_18	5275591	5307451	0.151814	0.092880	0.059195	0.106194
scaffold_18	5276236	5310492	0.190195	0.111180	0.069475	0.125544
scaffold_18	5278338	5314405	0.192885	0.111698	0.068144	0.131168
scaffold_18	5278855	5318248	0.063516	0.034233	0.019898	0.044506
scaffold_18	5280095	5321235	0.026375	0.012961	0.007531	0.018693
scaffold_18	5283137	5323252	0.105290	0.055632	0.032129	0.077416
scaffold_18	5285937	5326625	0.159048	0.077627	0.046366	0.120792
scaffold_18	5292905	5332596	0.214857	0.110344	0.067416	0.166384
scaffold_18	5296616	5335539	0.149830	0.088262	0.049541	0.115665
scaffold_18	5301955	5339025	0.169964	0.105745	0.059115	0.121576
scaffold_18	5307472	5344265	0.145682	0.077220	0.044087	0.100730
scaffold_18	5311059	5350260	0.101758	0.050824	0.028736	0.075245
scaffold_18	5315302	5352292	-0.018757	-0.009723	-0.005490	-0.012316
scaffold_18	5318872	5358137	0.051955	0.021972	0.012853	0.032188
scaffold_18	5321961	5369850	0.033243	0.013542	0.007457	0.019253
scaffold_18	5324431	5376680	-0.037670	-0.012720	-0.006929	-0.020043
scaffold_18	5327232	5381558	-0.143009	-0.045869	-0.024012	-0.073094
scaffold_18	5332860	5383049	-0.077000	-0.025393	-0.014353	-0.040913
scaffold_18	5336164	5386102	0.063129	0.018008	0.010750	0.030956
scaffold_18	5339784	5388511	0.111812	0.033594	0.020150	0.056452
scaffold_18	5344951	5392930	0.107575	0.032404	0.019219	0.051250
scaffold_18	5350842	5396575	0.206377	0.064213	0.039784	0.106144
scaffold_18	5352302	5401638	0.251379	0.073103	0.041624	0.135931
scaffold_18	5358607	5406888	0.198075	0.071609	0.038745	0.103371
scaffold_18	5371240	5411783	0.247083	0.086999	0.049048	0.138963
scaffold_18	5376838	5416776	0.125831	0.050741	0.027654	0.069591
scaffold_18	5381872	5423562	0.088093	0.040719	0.021439	0.047673
scaffold_18	5383150	5424399	0.151390	0.082271	0.042076	0.082900
scaffold_18	5386234	5424631	0.138547	0.082178	0.042615	0.074850
scaffold_18	5389100	5424899	0.134950	0.087508	0.039771	0.070760
scaffold_18	5393810	5425379	0.127935	0.102722	0.043930	0.068226
scaffold_18	5396708	5430461	-0.180974	-0.167084	-0.066402	-0.101133
scaffold_18	5402320	5431331	-0.161357	-0.165957	-0.069407	-0.090768
scaffold_18	5408366	5434194	-0.210286	-0.221197	-0.073589	-0.126808
scaffold_18	5414837	5442325	-0.201061	-0.207370	-0.069278	-0.115238
scaffold_18	5418949	5445277	-0.132977	-0.129909	-0.045816	-0.075402
scaffold_18	5423577	5449842	-0.089525	-0.075977	-0.030357	-0.052637
scaffold_18	5424474	5454957	-0.248287	-0.195167	-0.073539	-0.143589
scaffold_18	5424682	5461247	-0.325995	-0.249888	-0.089336	-0.197975
scaffold_18	5424957	5466871	-0.335561	-0.216076	-0.087953	-0.224256
scaffold_18	5429219	5469565	-0.361916	-0.204955	-0.086741	-0.244676
scaffold_18	5430520	5470997	-0.085218	-0.038023	-0.017356	-0.053123
scaffold_18	5431429	5474451	-0.063887	-0.022438	-0.010837	-0.041144
scaffold_18	5434299	5480135	0.106490	0.036349	0.022397	0.068118
scaffold_18	5442541	5482109	0.115082	0.041924	0.025824	0.072316
scaffold_18	5445377	5483555	0.089367	0.037784	0.023432	0.055981
scaffold_18	5450408	5486872	0.049472	0.021383	0.012653	0.030115
scaffold_18	5455223	5488772	0.132469	0.054673	0.033271	0.079343
scaffold_18	5461477	5491059	0.298398	0.131353	0.086486	0.186030
scaffold_18	5467586	5494050	0.274522	0.126954	0.082118	0.158341
scaffold_18	5469620	5496325	0.273236	0.134088	0.081298	0.158053
scaffold_18	5471886	5496984	0.323796	0.184001	0.106388	0.199718
scaffold_18	5475197	5499782	0.264849	0.186080	0.096437	0.157039
scaffold_18	5480640	5501253	0.228166	0.179644	0.088598	0.128912
scaffold_18	5482211	5504388	0.195093	0.152737	0.076148	0.115415
scaffold_18	5483556	5507300	0.158338	0.111091	0.052235	0.099293
scaffold_18	5486931	5508362	0.113290	0.102463	0.043918	0.069848
scaffold_18	5489004	5513345	-0.021750	-0.024611	-0.009011	-0.012622
scaffold_18	5491716	5516484	-0.170506	-0.175504	-0.060411	-0.092122
scaffold_18	5494567	5522013	-0.035899	-0.037839	-0.013182	-0.022049
scaffold_18	5496382	5529951	-0.008949	-0.007281	-0.002933	-0.005568
scaffold_18	5499158	5533276	-0.102059	-0.070725	-0.031046	-0.064622
scaffold_18	5500249	5540173	-0.039073	-0.023940	-0.010545	-0.025117
scaffold_18	5504059	5544401	-0.105653	-0.067196	-0.030292	-0.076126
scaffold_18	5505376	5549401	-0.229566	-0.136317	-0.065460	-0.179191
scaffold_18	5507458	5551287	-0.262860	-0.165913	-0.078980	-0.201424
scaffold_18	5510354	5552539	-0.197899	-0.134972	-0.063416	-0.147537
scaffold_18	5515038	5552888	-0.086986	-0.055817	-0.027289	-0.067674
scaffold_18	5519040	5555886	-0.072819	-0.048765	-0.023492	-0.055334
scaffold_18	5526957	5564633	-0.096203	-0.058931	-0.028856	-0.072832
scaffold_18	5531600	5570817	-0.085526	-0.053765	-0.026800	-0.065064
scaffold_18	5534078	5580418	-0.106520	-0.069607	-0.032929	-0.079012
scaffold_18	5541410	5584151	-0.150491	-0.106358	-0.050882	-0.111531
scaffold_18	5544636	5585620	-0.158265	-0.113276	-0.052658	-0.116167
scaffold_18	5549490	5589942	0.027039	0.018964	0.009191	0.018512
scaffold_18	5551663	5595830	0.131665	0.072022	0.040529	0.092417
scaffold_18	5552705	5596972	0.138495	0.060427	0.038139	0.103616
scaffold_18	5553078	5602588	0.163070	0.059232	0.037657	0.126622
scaffold_18	5556174	5606343	0.154217	0.057882	0.033933	0.115739
scaffold_18	5568593	5611427	0.165642	0.071895	0.043351	0.123739
scaffold_18	5570843	5612438	0.190387	0.091822	0.054385	0.144462
scaffold_18	5580419	5612660	0.178721	0.090049	0.052502	0.129269
scaffold_18	5584353	5613839	0.174167	0.087053	0.052237	0.131373
scaffold_18	5587928	5617645	0.231543	0.115099	0.069421	0.172411
scaffold_18	5590010	5622106	0.247062	0.111540	0.067946	0.192522
scaffold_18	5595955	5622276	0.218135	0.118648	0.065939	0.161741
scaffold_18	5597309	5622704	0.243205	0.150373	0.077015	0.170043
scaffold_18	5603355	5627826	0.194236	0.146398	0.069161	0.124679
scaffold_18	5609731	5629677	0.181176	0.124327	0.074053	0.129159
scaffold_18	5611639	5632100	0.091616	0.060273	0.035000	0.064749
scaffold_18	5612542	5643558	-0.121721	-0.078944	-0.043735	-0.086588
scaffold_18	5613001	5648430	-0.167103	-0.109017	-0.059092	-0.126758
scaffold_18	5613937	5661850	-0.116611	-0.061773	-0.036107	-0.088157
scaffold_18	5618966	5662852	-0.139170	-0.073762	-0.043558	-0.103878
scaffold_18	5622156	5667128	-0.210471	-0.127539	-0.071159	-0.151761
scaffold_18	5622304	5683392	-0.141673	-0.068963	-0.037109	-0.103064
scaffold_18	5623501	5690281	-0.161734	-0.066834	-0.038323	-0.124889
scaffold_18	5628256	5691054	-0.222731	-0.098607	-0.058203	-0.185485
scaffold_18	5630069	5695836	-0.133120	-0.057231	-0.031507	-0.103455
scaffold_18	5632646	5700804	-0.108569	-0.048532	-0.027111	-0.080887
scaffold_18	5644213	5707164	0.041674	0.018780	0.010681	0.027421
scaffold_18	5655621	5709107	0.167384	0.072211	0.043617	0.109295
scaffold_18	5661950	5710240	0.182916	0.091338	0.051724	0.115682
scaffold_18	5664009	5710620	0.189259	0.096707	0.053644	0.114970
scaffold_18	5667129	5714291	0.274375	0.143708	0.081223	0.171078
scaffold_18	5685421	5725035	0.238798	0.136319	0.076807	0.154496
scaffold_18	5690303	5730816	0.269704	0.172118	0.089114	0.159687
scaffold_18	5692110	5733098	0.422159	0.238484	0.134009	0.261051
scaffold_18	5696036	5734754	0.382642	0.213925	0.129116	0.260101
scaffold_18	5700816	5735327	0.465517	0.226814	0.139409	0.338015
scaffold_18	5707626	5736192	0.265266	0.160009	0.095018	0.220882
scaffold_18	5709561	5737574	0.299955	0.186149	0.105584	0.255074
scaffold_18	5710395	5740088	0.470749	0.314922	0.186421	0.415637
scaffold_18	5710621	5740398	0.581206	0.400541	0.240923	0.536165
scaffold_18	5715358	5741077	0.622848	0.461416	0.271265	0.580821
scaffold_18	5729013	5745216	0.666679	0.504108	0.298351	0.623644
scaffold_18	5731125	5746840	0.622855	0.496614	0.289940	0.601039
scaffold_18	5733602	5748443	0.601809	0.488633	0.271820	0.567289
scaffold_18	5735002	5750045	0.605238	0.514550	0.275059	0.548634
scaffold_18	5735979	5751863	0.536844	0.526756	0.264662	0.478769
scaffold_18	5736346	5753057	0.660581	0.594562	0.307670	0.570081
scaffold_18	5737698	5757116	0.667887	0.596158	0.306255	0.548072
scaffold_18	5740102	5763248	0.570004	0.443539	0.224820	0.425146
scaffold_18	5740746	5774911	0.407653	0.203778	0.111849	0.260362
scaffold_18	5741284	5776253	0.105761	0.044611	0.024635	0.063721
scaffold_18	5746046	5782638	-0.195425	-0.068391	-0.040274	-0.107743
scaffold_18	5747497	5791188	0.032672	0.009407	0.005453	0.017480
scaffold_18	5748744	5796340	0.167547	0.052427	0.031461	0.099616
scaffold_18	5750284	5802196	0.208918	0.062242	0.035858	0.125259
scaffold_18	5752023	5804730	0.464191	0.146066	0.087321	0.303668
scaffold_18	5753190	5809149	0.454265	0.137041	0.077805	0.304126
scaffold_18	5758049	5813646	0.334684	0.109133	0.061806	0.243365
scaffold_18	5764555	5820436	0.332327	0.099576	0.057235	0.258182
scaffold_18	5775771	5824986	0.426360	0.159375	0.086365	0.365879
scaffold_18	5776395	5835688	0.517616	0.191761	0.104109	0.426355
scaffold_18	5784134	5836063	0.572785	0.226582	0.119210	0.473009
scaffold_18	5791738	5836637	0.482699	0.207591	0.109855	0.400833
scaffold_18	5798527	5837382	0.471498	0.213882	0.112936	0.367335
scaffold_18	5802780	5837686	0.410703	0.206824	0.116989	0.304609
scaffold_18	5805011	5837861	0.259448	0.123598	0.068425	0.170832
scaffold_18	5809831	5843359	0.362376	0.181009	0.113436	0.243474
scaffold_18	5814426	5853348	0.513279	0.247294	0.165132	0.320382
scaffold_18	5821954	5853999	0.502069	0.358773	0.226130	0.289008
scaffold_18	5825025	5858184	0.432938	0.310310	0.200230	0.250848
scaffold_18	5835751	5858937	0.325048	0.250605	0.163046	0.205776
scaffold_18	5836116	5862068	0.301032	0.209421	0.137154	0.191986
scaffold_18	5836817	5864477	0.288216	0.202006	0.128876	0.188463
scaffold_18	5837403	5868292	0.407224	0.269694	0.155895	0.291273
scaffold_18	5837722	5869297	0.421342	0.260966	0.152265	0.328876
scaffold_18	5838620	5876547	0.407574	0.241846	0.140963	0.331234
scaffold_18	5852290	5884279	0.377242	0.203006	0.115086	0.295581
scaffold_18	5853380	5891272	0.299980	0.141663	0.078700	0.238749
scaffold_18	5854024	5908468	0.327399	0.142204	0.077562	0.275883
scaffold_18	5858234	5914405	0.304313	0.137535	0.073870	0.243625
scaffold_18	5860365	5914971	0.373205	0.159393	0.085687	0.284596
scaffold_18	5862401	5915898	0.363908	0.166238	0.087995	0.275079
scaffold_18	5865490	5918660	0.369555	0.161072	0.086456	0.279555
scaffold_18	5868747	5921071	0.168380	0.070651	0.039227	0.118420
scaffold_18	5870962	5923355	0.119544	0.045041	0.024862	0.073694
scaffold_18	5878223	5930902	-0.063577	-0.016915	-0.010262	-0.039144
scaffold_18	5888640	5932386	-0.099794	-0.031668	-0.018992	-0.065805
scaffold_18	5892955	5964647	-0.069546	-0.021465	-0.013378	-0.045983
scaffold_18	5908487	5974381	-0.189982	-0.055440	-0.036696	-0.123616
scaffold_18	5914601	5983313	-0.227836	-0.056603	-0.037883	-0.139361
scaffold_18	5915088	5988146	-0.299472	-0.074357	-0.044298	-0.172323
scaffold_18	5916121	5991381	-0.214942	-0.055519	-0.032808	-0.125212
scaffold_18	5919986	5992466	-0.172336	-0.047413	-0.027095	-0.102987
scaffold_18	5921097	5996010	-0.169435	-0.044160	-0.024676	-0.100829
scaffold_18	5923895	6000807	-0.234475	-0.060489	-0.033516	-0.153699
scaffold_18	5930903	6003947	-0.120861	-0.046747	-0.020666	-0.077001
scaffold_18	5932848	6007161	-0.113682	-0.037510	-0.017116	-0.071302
scaffold_18	5965770	6009965	-0.153655	-0.068344	-0.027854	-0.097768
scaffold_18	5976513	6014175	-0.123910	-0.071602	-0.025072	-0.071424
scaffold_18	5983624	6015859	-0.154917	-0.122392	-0.036139	-0.092089
scaffold_18	5988590	6016323	-0.058872	-0.044898	-0.016656	-0.035866
scaffold_18	5991396	6017584	0.030017	0.020813	0.008543	0.019182
scaffold_18	5992600	6018753	0.016127	0.010781	0.004422	0.009211
scaffold_18	5996020	6019014	0.092260	0.067223	0.030689	0.055713
scaffold_18	6001993	6020446	0.068129	0.064124	0.026860	0.039855
scaffold_18	6005322	6022033	0.129096	0.116635	0.056815	0.072191
scaffold_18	6007412	6022792	0.148653	0.157589	0.070011	0.077674
scaffold_18	6012545	6023861	0.274458	0.250085	0.124613	0.138352
scaffold_18	6015634	6027569	0.349960	0.311168	0.162053	0.191696
scaffold_18	6015881	6027895	0.206697	0.213832	0.102302	0.119564
scaffold_18	6016361	6028453	0.199496	0.206111	0.108536	0.121327
scaffold_18	6017585	6029101	0.077704	0.094649	0.044933	0.047591
scaffold_18	6018895	6029730	0.088569	0.107747	0.054183	0.058196
scaffold_18	6019057	6035205	0.070236	0.069170	0.033964	0.042538
scaffold_18	6021068	6037577	0.206513	0.134286	0.082682	0.129400
scaffold_18	6022096	6043522	0.194873	0.121122	0.072451	0.120245
scaffold_18	6022827	6047717	0.187754	0.107714	0.066757	0.114519
scaffold_18	6025345	6050439	0.078343	0.048195	0.028422	0.047317
scaffold_18	6027611	6054246	-0.010252	-0.005980	-0.003576	-0.006241
scaffold_18	6027982	6058888	0.124525	0.061554	0.038081	0.072230
scaffold_18	6028466	6061991	0.152246	0.072976	0.044277	0.095029
scaffold_18	6029204	6063133	0.203330	0.100759	0.061525	0.128238
scaffold_18	6030696	6068130	0.146379	0.075752	0.044086	0.090813
scaffold_18	6035217	6069478	0.172556	0.099261	0.058234	0.111550
scaffold_18	6037976	6070398	0.056500	0.045391	0.021856	0.035612
scaffold_18	6044009	6077161	0.085897	0.054215	0.029591	0.054225
scaffold_18	6047839	6079281	0.034179	0.020775	0.011484	0.023468
scaffold_18	6051809	6089237	0.122187	0.064859	0.038156	0.090232
scaffold_18	6054404	6093864	0.138454	0.071772	0.041992	0.101509
scaffold_18	6059791	6105863	0.125491	0.067400	0.040321	0.098582
scaffold_18	6062359	6109342	0.064458	0.034788	0.020310	0.046010
scaffold_18	6063863	6111730	-0.059775	-0.030781	-0.017348	-0.042243
scaffold_18	6068147	6117400	-0.024938	-0.011269	-0.006467	-0.017536
scaffold_18	6070106	6118059	-0.129914	-0.062533	-0.034713	-0.087815
scaffold_18	6070912	6118381	-0.057957	-0.027925	-0.016144	-0.038248
scaffold_18	6078062	6123412	-0.105072	-0.065673	-0.033855	-0.071394
scaffold_18	6079985	6126045	-0.062168	-0.040504	-0.020263	-0.042068
scaffold_18	6089458	6130203	-0.196598	-0.157663	-0.068675	-0.125374
scaffold_18	6101020	6139236	-0.189833	-0.155004	-0.066656	-0.119694
scaffold_18	6105888	6146572	-0.291109	-0.236384	-0.094312	-0.179071
scaffold_18	6109950	6150082	-0.307285	-0.267727	-0.106138	-0.207952
scaffold_18	6112760	6153557	-0.277014	-0.234876	-0.095408	-0.184939
scaffold_18	6117406	6158387	-0.281827	-0.225405	-0.101540	-0.193101
scaffold_18	6118208	6163868	-0.182103	-0.137570	-0.061093	-0.126367
scaffold_18	6120015	6168190	-0.150173	-0.084695	-0.043133	-0.103650
scaffold_18	6123523	6174452	-0.116446	-0.062121	-0.034151	-0.077477
scaffold_18	6127077	6175462	-0.141050	-0.081652	-0.044101	-0.092219
scaffold_18	6131120	6176151	0.021999	0.012039	0.007324	0.014090
scaffold_18	6139243	6178678	-0.011081	-0.006316	-0.004020	-0.007321
scaffold_18	6147470	6182190	0.022868	0.013311	0.008688	0.012283
scaffold_18	6150296	6182762	0.062473	0.034312	0.023758	0.027561
scaffold_18	6153748	6184158	0.130603	0.065195	0.045606	0.051720
scaffold_18	6158952	6184927	0.142771	0.080124	0.054014	0.048374
scaffold_18	6164305	6185372	0.066502	0.037271	0.026437	0.021197
scaffold_18	6168228	6185468	-0.085521	-0.070534	-0.040052	-0.026226
scaffold_18	6174457	6185991	-0.091723	-0.086470	-0.046087	-0.026984
scaffold_18	6175577	6187456	-0.126716	-0.109973	-0.056069	-0.038435
scaffold_18	6176486	6190248	-0.171558	-0.120312	-0.063312	-0.052878
scaffold_18	6179068	6194218	-0.135883	-0.092889	-0.051640	-0.043929
scaffold_18	6182261	6201218	-0.094630	-0.063554	-0.032538	-0.034309
scaffold_18	6182926	6206402	-0.074338	-0.047701	-0.024225	-0.030048
scaffold_18	6184347	6208785	-0.094030	-0.067580	-0.032305	-0.038958
scaffold_18	6184940	6212821	-0.122293	-0.087946	-0.039670	-0.055745
scaffold_18	6185399	6218746	-0.140753	-0.098451	-0.045268	-0.065787
scaffold_18	6185555	6222640	-0.081841	-0.058126	-0.027271	-0.042214
scaffold_18	6186004	6222977	-0.128654	-0.093858	-0.042550	-0.069966
scaffold_18	6187822	6223288	-0.097738	-0.078498	-0.035080	-0.053286
scaffold_18	6190392	6223424	-0.118907	-0.128413	-0.050207	-0.060733
scaffold_18	6195839	6225101	-0.083803	-0.107854	-0.034965	-0.042550
scaffold_18	6201224	6229646	-0.071917	-0.098641	-0.036353	-0.035545
scaffold_18	6206431	6231079	0.018042	0.027092	0.009441	0.009129
scaffold_18	6209733	6231375	-0.002037	-0.003164	-0.001102	-0.001097
scaffold_18	6213492	6231480	0.034007	0.057297	0.021850	0.020047
scaffold_18	6220317	6234608	0.151837	0.223737	0.089555	0.090582
scaffold_18	6222657	6237245	0.199111	0.247024	0.096745	0.114843
scaffold_18	6223139	6246082	0.283694	0.237177	0.111939	0.182326
scaffold_18	6223290	6250760	0.376953	0.292630	0.144041	0.255961
scaffold_18	6223680	6258047	0.415090	0.297941	0.142371	0.299409
scaffold_18	6225734	6260971	0.384060	0.249837	0.125115	0.262764
scaffold_18	6230722	6262935	0.365352	0.231585	0.117576	0.255932
scaffold_18	6231179	6265800	0.288170	0.171487	0.087822	0.189869
scaffold_18	6231393	6273188	0.334767	0.181941	0.095801	0.224246
scaffold_18	6231500	6277135	0.402929	0.200843	0.106520	0.275060
scaffold_18	6234786	6289102	0.303249	0.129511	0.073932	0.214511
scaffold_18	6238298	6289671	0.333517	0.148471	0.092763	0.246352
scaffold_18	6246089	6297597	0.301483	0.137913	0.080341	0.198728
scaffold_18	6251763	6302458	0.381184	0.169142	0.103764	0.220643
scaffold_18	6258757	6308902	0.255153	0.115211	0.070426	0.153108
scaffold_18	6261888	6312270	0.155143	0.076621	0.046735	0.104324
scaffold_18	6265090	6316591	0.148704	0.070094	0.042836	0.100229
scaffold_18	6268400	6320144	0.268968	0.133219	0.084455	0.190784
scaffold_18	6273222	6324851	0.293673	0.144894	0.090039	0.204223
scaffold_18	6278543	6328412	0.212848	0.110585	0.066858	0.146244
scaffold_18	6289103	6331021	0.173232	0.100038	0.057851	0.121491
scaffold_18	6289916	6335778	0.088595	0.049125	0.027436	0.063151
scaffold_18	6297755	6340322	0.042227	0.023628	0.013832	0.032024
scaffold_18	6303235	6345396	-0.120109	-0.060812	-0.034760	-0.101098
scaffold_18	6309799	6350083	-0.076187	-0.041499	-0.023877	-0.062343
scaffold_18	6313711	6364293	-0.048638	-0.024909	-0.013437	-0.038058
scaffold_18	6316762	6367169	0.012746	0.006967	0.003745	0.010045
scaffold_18	6320194	6369221	-0.100063	-0.054601	-0.027774	-0.074932
scaffold_18	6324852	6373155	-0.041793	-0.023362	-0.012224	-0.031926
scaffold_18	6330024	6384730	-0.014804	-0.007108	-0.003696	-0.011366
scaffold_18	6331489	6394550	0.228143	0.111152	0.059771	0.173684
scaffold_18	6335880	6397634	0.433995	0.216245	0.119439	0.339099
scaffold_18	6340688	6400157	0.507802	0.247747	0.137129	0.387708
scaffold_18	6346068	6404874	0.456021	0.246354	0.136314	0.359176
scaffold_18	6355664	6405908	0.390052	0.217377	0.119115	0.312835
scaffold_18	6364433	6406638	0.338304	0.208793	0.113278	0.271732
scaffold_18	6367576	6408409	0.297750	0.184038	0.098854	0.234576
scaffold_18	6369773	6415312	0.253981	0.160400	0.084479	0.207840
scaffold_18	6381115	6415448	0.195967	0.128559	0.067005	0.160006
scaffold_18	6387467	6421639	0.207611	0.145530	0.077422	0.164754
scaffold_18	6395667	6436669	0.043700	0.019965	0.011784	0.034137
scaffold_18	6398293	6445027	-0.206807	-0.073969	-0.045437	-0.145382
scaffold_18	6400344	6447407	-0.252315	-0.097557	-0.059092	-0.178279
scaffold_18	6405104	6450874	-0.281962	-0.107451	-0.063799	-0.191014
scaffold_18	6406140	6451085	-0.200666	-0.069310	-0.042226	-0.121996
scaffold_18	6406658	6452518	-0.137035	-0.043303	-0.026944	-0.080710
scaffold_18	6408696	6452916	-0.213461	-0.066545	-0.040897	-0.119968
scaffold_18	6415313	6456472	-0.247891	-0.070056	-0.045805	-0.129110
scaffold_18	6416236	6456485	-0.222594	-0.059317	-0.039799	-0.117304
scaffold_18	6423748	6458260	-0.239806	-0.059081	-0.040723	-0.129980
scaffold_18	6436960	6459462	-0.209414	-0.093974	-0.059034	-0.111035
scaffold_18	6445982	6461093	-0.195559	-0.128461	-0.071761	-0.107234
scaffold_18	6447444	6467108	-0.071273	-0.045366	-0.025552	-0.038293
scaffold_18	6450934	6471495	0.086925	0.044556	0.029264	0.049178
scaffold_18	6451159	6474435	0.130741	0.060763	0.038700	0.078731
scaffold_18	6452553	6481191	0.148675	0.059148	0.037912	0.081374
scaffold_18	6453133	6481498	0.240707	0.095278	0.062301	0.131905
scaffold_18	6456477	6489629	0.276857	0.108779	0.066445	0.153949
scaffold_18	6457289	6491550	0.369956	0.154143	0.091094	0.209325
scaffold_18	6459119	6494706	0.137557	0.067777	0.035249	0.083293
scaffold_18	6459755	6499286	0.088599	0.038821	0.019241	0.056084
scaffold_18	6461094	6506611	-0.029139	-0.013707	-0.005667	-0.019035
scaffold_18	6467769	6508135	-0.028725	-0.012740	-0.005383	-0.018548
scaffold_18	6472275	6516290	-0.211611	-0.093739	-0.035258	-0.129740
scaffold_18	6476107	6523320	-0.151436	-0.057732	-0.024092	-0.097213
scaffold_18	6481281	6536069	-0.172382	-0.057419	-0.025585	-0.116688
scaffold_18	6483541	6538026	-0.216603	-0.069916	-0.031378	-0.150968
scaffold_18	6489633	6539954	-0.224128	-0.070328	-0.031905	-0.155588
scaffold_18	6492732	6542047	-0.405349	-0.105935	-0.049605	-0.259661
scaffold_18	6495163	6556115	-0.215781	-0.027645	-0.016968	-0.120914
scaffold_18	6500408	6569097	-0.169654	-0.023588	-0.015262	-0.098265
scaffold_18	6506612	6574754	-0.041102	-0.004670	-0.003497	-0.022202
scaffold_18	6510651	6580052	0.013737	0.001651	0.001226	0.008021
scaffold_18	6516988	6584107	0.173277	0.022124	0.016762	0.105188
scaffold_18	6523815	6589920	0.110766	0.015475	0.011386	0.068874
scaffold_18	6536371	6595833	0.161195	0.028928	0.021359	0.111139
scaffold_18	6538033	6599119	0.125946	0.022592	0.016320	0.090029
scaffold_18	6540354	6599616	0.144608	0.025753	0.019001	0.105997
scaffold_18	6547150	6607552	0.173748	0.031460	0.022671	0.131098
scaffold_18	6561871	6612936	0.191566	0.059596	0.037109	0.154065
scaffold_18	6569475	6619197	0.320988	0.090420	0.054733	0.261810
scaffold_18	6574779	6622007	0.384251	0.142040	0.085275	0.337684
scaffold_18	6581224	6622972	0.327254	0.123618	0.074174	0.278164
scaffold_18	6584147	6623607	0.231019	0.097847	0.057262	0.193944
scaffold_18	6591450	6629513	0.157470	0.075955	0.040675	0.131914
scaffold_18	6596036	6634561	0.048950	0.022519	0.011227	0.034904
scaffold_18	6599210	6636347	0.041706	0.020300	0.010473	0.027911
scaffold_18	6599743	6644923	0.115746	0.056207	0.029793	0.078265
scaffold_18	6609017	6652781	0.179483	0.091391	0.051047	0.124943
scaffold_18	6614310	6658866	0.217594	0.099522	0.059184	0.145733
scaffold_18	6619348	6663008	0.192104	0.095569	0.055925	0.129084
scaffold_18	6622844	6667238	0.081905	0.039516	0.020949	0.051189
scaffold_18	6623007	6668648	0.089667	0.044198	0.023368	0.057219
scaffold_18	6623681	6682587	0.095922	0.036577	0.020235	0.060747
scaffold_18	6629959	6682786	0.119928	0.045225	0.026205	0.069168
scaffold_18	6634642	6683189	0.185054	0.072314	0.043380	0.114041
scaffold_18	6636537	6684071	0.264026	0.099535	0.060763	0.170226
scaffold_18	6646226	6692669	0.250961	0.081152	0.047835	0.161319
scaffold_18	6653020	6698052	0.338825	0.100485	0.056902	0.198907
scaffold_18	6660753	6704398	0.141890	0.050290	0.027205	0.092523
scaffold_18	6663012	6708040	0.197338	0.079159	0.043090	0.128375
scaffold_18	6668003	6711392	0.253797	0.098961	0.056457	0.171695
scaffold_18	6670608	6715031	0.212168	0.086523	0.046186	0.142898
scaffold_18	6682633	6720414	0.166453	0.076420	0.040237	0.115097
scaffold_18	6682833	6721774	0.187786	0.082076	0.044319	0.131203
scaffold_18	6683193	6726003	0.015272	0.006784	0.003714	0.011594
scaffold_18	6686232	6730547	0.032159	0.013522	0.007417	0.022113
scaffold_18	6694482	6732899	0.053502	0.026308	0.014127	0.035702
scaffold_18	6700623	6735192	0.013083	0.007159	0.003969	0.009151
scaffold_18	6705373	6739352	-0.079568	-0.047658	-0.025661	-0.057473
scaffold_18	6708360	6744018	-0.136655	-0.078476	-0.044472	-0.103196
scaffold_18	6712150	6756873	-0.143716	-0.067532	-0.040009	-0.104888
scaffold_18	6716373	6763178	-0.087451	-0.038114	-0.023796	-0.064679
scaffold_18	6720924	6765290	-0.065094	-0.029813	-0.018428	-0.047427
scaffold_18	6721870	6765857	-0.079130	-0.036375	-0.022361	-0.059191
scaffold_18	6726281	6772797	0.013337	0.005613	0.003432	0.009838
scaffold_18	6731888	6776908	-0.092267	-0.042485	-0.025280	-0.076549
scaffold_18	6733011	6780715	-0.078826	-0.029769	-0.018841	-0.069473
scaffold_18	6735687	6786419	-0.148944	-0.056366	-0.035237	-0.132844
scaffold_18	6741483	6788977	0.004965	0.001678	0.001098	0.004210
scaffold_18	6746946	6789337	0.062417	0.020079	0.012792	0.048141
scaffold_18	6757207	6789519	-0.000825	-0.000371	-0.000220	-0.000607
scaffold_18	6763363	6793473	-0.090889	-0.035366	-0.022221	-0.063199
scaffold_18	6765354	6798753	-0.007422	-0.002796	-0.001835	-0.005366
scaffold_18	6766499	6801629	0.024611	0.008068	0.005449	0.015382
scaffold_18	6773176	6806280	0.128668	0.042966	0.028895	0.079700
scaffold_18	6777549	6814854	0.229122	0.078355	0.053032	0.142551
scaffold_18	6782672	6818747	0.106489	0.039496	0.026313	0.057275
scaffold_18	6786437	6827632	0.156507	0.060319	0.038633	0.091686
scaffold_18	6789061	6829334	0.236713	0.087685	0.056746	0.139303
scaffold_18	6789351	6840582	0.207016	0.076670	0.047726	0.129827
scaffold_18	6789624	6842577	0.232638	0.088962	0.054949	0.142273
scaffold_18	6794544	6856863	0.230668	0.094007	0.055522	0.137240
scaffold_18	6800443	6859785	0.192872	0.079476	0.045221	0.111085
